Day,quarter,Treatment,Cosm,Temperature
14,79,block,20,21.5
14,80,block,20,20.5
14,81,block,20,21
14,82,block,20,21.5
14,83,block,20,20.5
14,84,block,20,21
14,85,block,20,21.5
14,86,block,20,20.5
14,87,block,20,21
14,88,block,20,21.5
14,89,block,20,20.5
14,90,block,20,19.5
14,91,block,20,18.5
14,92,block,20,20
14,93,block,20,19.5
14,94,block,20,18.5
14,95,block,20,20.5
14,96,block,20,19.5
15,1,block,20,18.5
15,2,block,20,20
15,3,block,20,20
15,4,block,20,19
15,5,block,20,19
15,6,block,20,20
15,7,block,20,19
15,8,block,20,19
15,9,block,20,20
15,10,block,20,19
15,11,block,20,18
15,12,block,20,20
15,13,block,20,19
15,14,block,20,18.5
15,15,block,20,20.5
15,16,block,20,19
15,17,block,20,18
15,18,block,20,20
15,19,block,20,19
15,20,block,20,18.5
15,21,block,20,20.5
15,22,block,20,19.5
15,23,block,20,18.5
15,24,block,20,20
15,25,block,20,19.5
15,26,block,20,18.5
15,27,block,20,18.5
15,28,block,20,20
15,29,block,20,19.5
15,30,block,20,19
15,31,block,20,19
15,32,block,20,19
15,33,block,20,18
15,34,block,20,20
15,35,block,20,19
15,36,block,20,18
15,37,block,20,20.5
15,38,block,20,19.5
15,39,block,20,19
15,40,block,20,19.5
15,41,block,20,20.5
15,42,block,20,20
15,43,block,20,20
15,44,block,20,19.5
15,45,block,20,19
15,46,block,20,19.5
15,47,block,20,19
15,48,block,20,18.5
15,49,block,20,21
15,50,block,20,20
15,51,block,20,20.5
15,52,block,20,21.5
15,53,block,20,20
15,54,block,20,21
15,55,block,20,20.5
15,56,block,20,20.5
15,57,block,20,21
15,58,block,20,20
15,59,block,20,20.5
15,60,block,20,21
15,61,block,20,20.5
15,62,block,20,20
15,63,block,20,21
15,64,block,20,20
15,65,block,20,20.5
15,66,block,20,20.5
15,67,block,20,20
15,68,block,20,20.5
15,69,block,20,21
15,70,block,20,19.5
15,71,block,20,20
15,72,block,20,20.5
15,73,block,20,21
15,74,block,20,21
15,75,block,20,19.5
15,76,block,20,20
15,77,block,20,20.5
15,78,block,20,21.5
15,79,block,20,20
15,80,block,20,20
15,81,block,20,21
15,82,block,20,21.5
15,83,block,20,20
15,84,block,20,21
15,85,block,20,21.5
15,86,block,20,20.5
15,87,block,20,21
15,88,block,20,21.5
15,89,block,20,19.5
15,90,block,20,18.5
15,91,block,20,21
15,92,block,20,19.5
15,93,block,20,18.5
15,94,block,20,20.5
15,95,block,20,19
15,96,block,20,18.5
16,1,block,20,20
16,2,block,20,19
16,3,block,20,18.5
16,4,block,20,20
16,5,block,20,18.5
16,6,block,20,21
16,7,block,20,19.5
16,8,block,20,18
16,9,block,20,20
16,10,block,20,19
16,11,block,20,19.5
16,12,block,20,20
16,13,block,20,18.5
16,14,block,20,21
16,15,block,20,19.5
16,16,block,20,18.5
16,17,block,20,20.5
16,18,block,20,19.5
16,19,block,20,18.5
16,20,block,20,21
16,21,block,20,19.5
16,22,block,20,18.5
16,23,block,20,21
16,24,block,20,19.5
16,25,block,20,18
16,26,block,20,20.5
16,27,block,20,19
16,28,block,20,18.5
16,29,block,20,21
16,30,block,20,20
16,31,block,20,22.5
16,32,block,20,21.5
16,33,block,20,21
16,34,block,20,20.5
16,35,block,20,21.5
16,36,block,20,19
16,37,block,20,19.5
16,38,block,20,20
16,39,block,20,18.5
16,40,block,20,19
16,41,block,20,19.5
16,42,block,20,19
16,43,block,20,20
16,44,block,20,19
16,45,block,20,20
1,56,curve1,9,26.5
1,57,curve1,9,29
1,58,curve1,9,24
1,59,curve1,9,24
1,60,curve1,9,24
1,61,curve1,9,24
1,62,curve1,9,23.5
1,63,curve1,9,23
1,64,curve1,9,23
1,65,curve1,9,22.5
1,66,curve1,9,22.5
1,67,curve1,9,22
1,68,curve1,9,21.5
1,69,curve1,9,21
1,70,curve1,9,21
1,71,curve1,9,20.5
1,72,curve1,9,20
1,73,curve1,9,21
1,74,curve1,9,20.5
1,75,curve1,9,21
1,76,curve1,9,20.5
1,77,curve1,9,20
1,78,curve1,9,20
1,79,curve1,9,19.5
1,80,curve1,9,19
1,81,curve1,9,18.5
1,82,curve1,9,18.5
1,83,curve1,9,18
1,84,curve1,9,18.5
1,85,curve1,9,18.5
1,86,curve1,9,18
1,87,curve1,9,17.5
1,88,curve1,9,18.5
1,89,curve1,9,18
1,90,curve1,9,17.5
1,91,curve1,9,17
1,92,curve1,9,19
1,93,curve1,9,18.5
1,94,curve1,9,18
1,95,curve1,9,17.5
1,96,curve1,9,17
2,1,curve1,9,17
2,2,curve1,9,16.5
2,3,curve1,9,17.5
2,4,curve1,9,16.5
2,5,curve1,9,17
2,6,curve1,9,16.5
2,7,curve1,9,17
2,8,curve1,9,16.5
2,9,curve1,9,16
2,10,curve1,9,16.5
2,11,curve1,9,15.5
2,12,curve1,9,16.5
2,13,curve1,9,15.5
2,14,curve1,9,17.5
2,15,curve1,9,16.5
2,16,curve1,9,16
2,17,curve1,9,15.5
2,18,curve1,9,16
2,19,curve1,9,15
2,20,curve1,9,17.5
2,21,curve1,9,16.5
2,22,curve1,9,15.5
2,23,curve1,9,15
2,24,curve1,9,17
2,25,curve1,9,16
2,26,curve1,9,15.5
2,27,curve1,9,15
2,28,curve1,9,16.5
2,29,curve1,9,16
2,30,curve1,9,15
2,31,curve1,9,15
2,32,curve1,9,16
2,33,curve1,9,16
2,34,curve1,9,16
2,35,curve1,9,16
2,36,curve1,9,16.5
2,37,curve1,9,16.5
2,38,curve1,9,17
2,39,curve1,9,17.5
2,40,curve1,9,17.5
2,41,curve1,9,18
2,42,curve1,9,19
2,43,curve1,9,19.5
2,44,curve1,9,20
2,45,curve1,9,20
2,46,curve1,9,20.5
2,47,curve1,9,20.5
2,48,curve1,9,20
2,49,curve1,9,20.5
2,50,curve1,9,20.5
2,51,curve1,9,20
2,52,curve1,9,20
2,53,curve1,9,20
2,54,curve1,9,19.5
2,55,curve1,9,19.5
2,56,curve1,9,19.5
2,57,curve1,9,19
2,58,curve1,9,19
2,59,curve1,9,20
2,60,curve1,9,19.5
2,61,curve1,9,20.5
2,62,curve1,9,20
2,63,curve1,9,19.5
2,64,curve1,9,19
2,65,curve1,9,18.5
2,66,curve1,9,18
2,67,curve1,9,17.5
2,68,curve1,9,17
2,69,curve1,9,18
2,70,curve1,9,18.5
2,71,curve1,9,17.5
2,72,curve1,9,18.5
2,73,curve1,9,17.5
2,74,curve1,9,18
2,75,curve1,9,17.5
2,76,curve1,9,16.5
2,77,curve1,9,17.5
2,78,curve1,9,16.5
2,79,curve1,9,17.5
2,80,curve1,9,16.5
2,81,curve1,9,17
2,82,curve1,9,18
2,83,curve1,9,17
2,84,curve1,9,17.5
2,85,curve1,9,16.5
2,86,curve1,9,17
2,87,curve1,9,16
2,88,curve1,9,16.5
2,89,curve1,9,16.5
2,90,curve1,9,16.5
2,91,curve1,9,15.5
2,92,curve1,9,16.5
2,93,curve1,9,15.5
2,94,curve1,9,16.5
2,95,curve1,9,15.5
2,96,curve1,9,16.5
3,1,curve1,9,15.5
3,2,curve1,9,16.5
3,3,curve1,9,15.5
3,4,curve1,9,16.5
3,5,curve1,9,15.5
3,6,curve1,9,16.5
3,7,curve1,9,15.5
3,8,curve1,9,16.5
3,9,curve1,9,15.5
3,10,curve1,9,15
3,11,curve1,9,15.5
3,12,curve1,9,14.5
3,13,curve1,9,15.5
3,14,curve1,9,14.5
3,15,curve1,9,15.5
3,16,curve1,9,14.5
3,17,curve1,9,15.5
3,18,curve1,9,14.5
3,19,curve1,9,14.5
3,20,curve1,9,15
3,21,curve1,9,15.5
3,22,curve1,9,15
3,23,curve1,9,14
3,24,curve1,9,15.5
3,25,curve1,9,14.5
3,26,curve1,9,15
3,27,curve1,9,15
3,28,curve1,9,14
3,29,curve1,9,15.5
3,30,curve1,9,14.5
3,31,curve1,9,14
3,32,curve1,9,16.5
3,33,curve1,9,15.5
3,34,curve1,9,16
3,35,curve1,9,16
3,36,curve1,9,14.5
3,37,curve1,9,14.5
3,38,curve1,9,16
3,39,curve1,9,16
3,40,curve1,9,17
3,41,curve1,9,16.5
3,42,curve1,9,16
3,43,curve1,9,17
3,44,curve1,9,16.5
3,45,curve1,9,17.5
3,46,curve1,9,17
3,47,curve1,9,18
3,48,curve1,9,18
3,49,curve1,9,18
3,50,curve1,9,18.5
3,51,curve1,9,18
3,52,curve1,9,19
3,53,curve1,9,18
3,54,curve1,9,17.5
3,55,curve1,9,18.5
3,56,curve1,9,19
3,57,curve1,9,19.5
3,58,curve1,9,19.5
3,59,curve1,9,19
3,60,curve1,9,18.5
3,61,curve1,9,18
3,62,curve1,9,19
3,63,curve1,9,18
3,64,curve1,9,19.5
3,65,curve1,9,18.5
3,66,curve1,9,18.5
3,67,curve1,9,18
3,68,curve1,9,18.5
3,69,curve1,9,19
3,70,curve1,9,18.5
3,71,curve1,9,19
3,72,curve1,9,18.5
3,73,curve1,9,19.5
3,74,curve1,9,18.5
3,75,curve1,9,19
3,76,curve1,9,18
3,77,curve1,9,18.5
3,78,curve1,9,18.5
3,79,curve1,9,18.5
3,80,curve1,9,19
3,81,curve1,9,18
3,82,curve1,9,18.5
3,83,curve1,9,19
3,84,curve1,9,18
3,85,curve1,9,18.5
3,86,curve1,9,18.5
3,87,curve1,9,17.5
3,88,curve1,9,18
3,89,curve1,9,17.5
3,90,curve1,9,17.5
3,91,curve1,9,18
3,92,curve1,9,17.5
3,93,curve1,9,18
3,94,curve1,9,17
3,95,curve1,9,17.5
3,96,curve1,9,18
4,1,curve1,9,17
4,2,curve1,9,17.5
4,3,curve1,9,17
4,4,curve1,9,17.5
4,5,curve1,9,16.5
4,6,curve1,9,17
4,7,curve1,9,16
4,8,curve1,9,17
4,9,curve1,9,16.5
4,10,curve1,9,16.5
4,11,curve1,9,17
4,12,curve1,9,16.5
4,13,curve1,9,16.5
4,14,curve1,9,16
4,15,curve1,9,15.5
4,16,curve1,9,16
4,17,curve1,9,15.5
4,18,curve1,9,15.5
4,19,curve1,9,16
4,20,curve1,9,15.5
4,21,curve1,9,15
4,22,curve1,9,16
4,23,curve1,9,15.5
4,24,curve1,9,16
4,25,curve1,9,15.5
4,26,curve1,9,15
4,27,curve1,9,15.5
4,28,curve1,9,15
4,29,curve1,9,16.5
4,30,curve1,9,15.5
4,31,curve1,9,15
4,32,curve1,9,15.5
4,33,curve1,9,16
4,34,curve1,9,16
4,35,curve1,9,15.5
4,36,curve1,9,15.5
4,37,curve1,9,16
4,38,curve1,9,16
4,39,curve1,9,16.5
4,40,curve1,9,16.5
4,41,curve1,9,17
4,42,curve1,9,17
4,43,curve1,9,17.5
4,44,curve1,9,18
4,45,curve1,9,18.5
4,46,curve1,9,18.5
4,47,curve1,9,19
4,48,curve1,9,19
4,49,curve1,9,19.5
4,50,curve1,9,19.5
4,51,curve1,9,19.5
4,52,curve1,9,19.5
4,53,curve1,9,19.5
4,54,curve1,9,18.5
4,55,curve1,9,20
4,56,curve1,9,19.5
4,57,curve1,9,19
4,58,curve1,9,19
4,59,curve1,9,18.5
4,60,curve1,9,18.5
4,61,curve1,9,18
4,62,curve1,9,17.5
4,63,curve1,9,17
4,64,curve1,9,18.5
4,65,curve1,9,17.5
4,66,curve1,9,17
4,67,curve1,9,17.5
4,68,curve1,9,17.5
4,69,curve1,9,17.5
4,70,curve1,9,17
4,71,curve1,9,17
4,72,curve1,9,18
4,73,curve1,9,16.5
4,74,curve1,9,17.5
4,75,curve1,9,16.5
4,76,curve1,9,17
4,77,curve1,9,18
4,78,curve1,9,17.5
4,79,curve1,9,17.5
4,80,curve1,9,17.5
4,81,curve1,9,16.5
4,82,curve1,9,17.5
4,83,curve1,9,17
4,84,curve1,9,17
4,85,curve1,9,17.5
4,86,curve1,9,18
4,87,curve1,9,17
4,88,curve1,9,16.5
4,89,curve1,9,16.5
4,90,curve1,9,16.5
4,91,curve1,9,16.5
4,92,curve1,9,16
4,93,curve1,9,16.5
4,94,curve1,9,16
4,95,curve1,9,16
4,96,curve1,9,17
5,1,curve1,9,16
5,2,curve1,9,17.5
5,3,curve1,9,16
5,4,curve1,9,16
5,5,curve1,9,16
5,6,curve1,9,15
5,7,curve1,9,16.5
5,8,curve1,9,15.5
5,9,curve1,9,17
5,10,curve1,9,15.5
5,11,curve1,9,15
5,12,curve1,9,16
5,13,curve1,9,15
5,14,curve1,9,16.5
5,15,curve1,9,15.5
5,16,curve1,9,14.5
5,17,curve1,9,16
5,18,curve1,9,15
5,19,curve1,9,14.5
5,20,curve1,9,16.5
5,21,curve1,9,15.5
5,22,curve1,9,15
5,23,curve1,9,14.5
5,24,curve1,9,15.5
5,25,curve1,9,14.5
5,26,curve1,9,16
5,27,curve1,9,15.5
5,28,curve1,9,14.5
5,29,curve1,9,16.5
5,30,curve1,9,15.5
5,31,curve1,9,15
5,32,curve1,9,15.5
5,33,curve1,9,15
5,34,curve1,9,16.5
5,35,curve1,9,16
5,36,curve1,9,15.5
5,37,curve1,9,15
5,38,curve1,9,16.5
5,39,curve1,9,16
5,40,curve1,9,16
5,41,curve1,9,17.5
5,42,curve1,9,17
5,43,curve1,9,17
5,44,curve1,9,17
5,45,curve1,9,19
5,46,curve1,9,18.5
5,47,curve1,9,18.5
5,48,curve1,9,18
5,49,curve1,9,18.5
5,50,curve1,9,19
5,51,curve1,9,18
5,52,curve1,9,19
5,53,curve1,9,19
5,54,curve1,9,18.5
5,55,curve1,9,18
5,56,curve1,9,18
5,57,curve1,9,19.5
5,58,curve1,9,18.5
5,59,curve1,9,18
5,60,curve1,9,17.5
5,61,curve1,9,19
5,62,curve1,9,18
5,63,curve1,9,19
5,64,curve1,9,18
5,65,curve1,9,19
5,66,curve1,9,18.5
5,67,curve1,9,18.5
5,68,curve1,9,19.5
5,69,curve1,9,18
5,70,curve1,9,19
5,71,curve1,9,17.5
5,72,curve1,9,18.5
5,73,curve1,9,19
5,74,curve1,9,18.5
5,75,curve1,9,17.5
5,76,curve1,9,18
5,77,curve1,9,19
5,78,curve1,9,19.5
5,79,curve1,9,17.5
5,80,curve1,9,18.5
5,81,curve1,9,18
5,82,curve1,9,18.5
5,83,curve1,9,19.5
5,84,curve1,9,17.5
5,85,curve1,9,18
5,86,curve1,9,19
5,87,curve1,9,17.5
5,88,curve1,9,18
5,89,curve1,9,18.5
5,90,curve1,9,17
5,91,curve1,9,17.5
5,92,curve1,9,18.5
5,93,curve1,9,16.5
5,94,curve1,9,17.5
5,95,curve1,9,18
5,96,curve1,9,16.5
6,1,curve1,9,18
6,2,curve1,9,16.5
6,3,curve1,9,17
6,4,curve1,9,16
6,5,curve1,9,16.5
6,6,curve1,9,16
6,7,curve1,9,15.5
6,8,curve1,9,16.5
6,9,curve1,9,15.5
6,10,curve1,9,17
6,11,curve1,9,15.5
6,12,curve1,9,17
6,13,curve1,9,15.5
6,14,curve1,9,17
6,15,curve1,9,15.5
6,16,curve1,9,15
6,17,curve1,9,15.5
6,18,curve1,9,14
6,19,curve1,9,15
6,20,curve1,9,15
6,21,curve1,9,16.5
6,22,curve1,9,14.5
6,23,curve1,9,15
6,24,curve1,9,14.5
6,25,curve1,9,15
6,26,curve1,9,16
6,27,curve1,9,16
6,28,curve1,9,15.5
6,29,curve1,9,14.5
6,30,curve1,9,15
6,31,curve1,9,16
6,32,curve1,9,15.5
6,33,curve1,9,16
6,34,curve1,9,17
6,35,curve1,9,14.5
6,36,curve1,9,16
6,37,curve1,9,17.5
6,38,curve1,9,17.5
6,39,curve1,9,16.5
6,40,curve1,9,17
6,41,curve1,9,17
6,42,curve1,9,18.5
6,43,curve1,9,18.5
6,44,curve1,9,18
6,45,curve1,9,19
6,46,curve1,9,18.5
6,47,curve1,9,18.5
6,48,curve1,9,18
6,49,curve1,9,18.5
6,50,curve1,9,19.5
6,51,curve1,9,18.5
6,52,curve1,9,19.5
6,53,curve1,9,18
6,54,curve1,9,19.5
6,55,curve1,9,18.5
6,56,curve1,9,19
6,57,curve1,9,19
6,58,curve1,9,19
6,59,curve1,9,18.5
6,60,curve1,9,18
6,61,curve1,9,18
6,62,curve1,9,18
6,63,curve1,9,19
6,64,curve1,9,18.5
6,65,curve1,9,18.5
6,66,curve1,9,18.5
6,67,curve1,9,18.5
6,68,curve1,9,19
6,69,curve1,9,19
6,70,curve1,9,19
6,71,curve1,9,19
6,72,curve1,9,19
6,73,curve1,9,19
6,74,curve1,9,18.5
6,75,curve1,9,18.5
6,76,curve1,9,18
6,77,curve1,9,18
6,78,curve1,9,18
6,79,curve1,9,18
6,80,curve1,9,18
6,81,curve1,9,18
6,82,curve1,9,18
6,83,curve1,9,18
6,84,curve1,9,18.5
6,85,curve1,9,18.5
6,86,curve1,9,19
6,87,curve1,9,18.5
6,88,curve1,9,18.5
6,89,curve1,9,18.5
6,90,curve1,9,18.5
6,91,curve1,9,18
6,92,curve1,9,17.5
6,93,curve1,9,18
6,94,curve1,9,17.5
6,95,curve1,9,17.5
6,96,curve1,9,18
7,1,curve1,9,18.5
7,2,curve1,9,18
7,3,curve1,9,18.5
7,4,curve1,9,17
7,5,curve1,9,17.5
7,6,curve1,9,18
7,7,curve1,9,16.5
7,8,curve1,9,16.5
7,9,curve1,9,17.5
7,10,curve1,9,17
7,11,curve1,9,17.5
7,12,curve1,9,16.5
7,13,curve1,9,16.5
7,14,curve1,9,18
7,15,curve1,9,16.5
7,16,curve1,9,16.5
7,17,curve1,9,16
7,18,curve1,9,16.5
7,19,curve1,9,17.5
7,20,curve1,9,17
7,21,curve1,9,17
7,22,curve1,9,17
7,23,curve1,9,16
7,24,curve1,9,16.5
7,25,curve1,9,16.5
7,26,curve1,9,17
7,27,curve1,9,16.5
7,28,curve1,9,16
7,29,curve1,9,17
7,30,curve1,9,16
7,31,curve1,9,16.5
7,32,curve1,9,16.5
7,33,curve1,9,16
7,34,curve1,9,16.5
7,35,curve1,9,17
7,36,curve1,9,16.5
7,37,curve1,9,16.5
7,38,curve1,9,16.5
7,39,curve1,9,17
7,40,curve1,9,17.5
7,41,curve1,9,16.5
7,42,curve1,9,17
7,43,curve1,9,18
7,44,curve1,9,16.5
7,45,curve1,9,17.5
7,46,curve1,9,18
7,47,curve1,9,17
7,48,curve1,9,17.5
7,49,curve1,9,18.5
7,50,curve1,9,18.5
7,51,curve1,9,18
7,52,curve1,9,18.5
7,53,curve1,9,19
7,54,curve1,9,19
7,55,curve1,9,17.5
7,56,curve1,9,17.5
7,57,curve1,9,18
7,58,curve1,9,17
7,59,curve1,9,17.5
7,60,curve1,9,18
7,61,curve1,9,17
7,62,curve1,9,17.5
7,63,curve1,9,17.5
7,64,curve1,9,18
7,65,curve1,9,18
7,66,curve1,9,18
7,67,curve1,9,18
7,68,curve1,9,18
7,69,curve1,9,18.5
7,70,curve1,9,18
7,71,curve1,9,17.5
7,72,curve1,9,17
7,73,curve1,9,17.5
7,74,curve1,9,18
7,75,curve1,9,18
7,76,curve1,9,18.5
7,77,curve1,9,18
7,78,curve1,9,17
7,79,curve1,9,17
7,80,curve1,9,16.5
7,81,curve1,9,17.5
7,82,curve1,9,17.5
7,83,curve1,9,16.5
7,84,curve1,9,17
7,85,curve1,9,17
7,86,curve1,9,17
7,87,curve1,9,17
7,88,curve1,9,17
7,89,curve1,9,17.5
7,90,curve1,9,17
7,91,curve1,9,17.5
7,92,curve1,9,16.5
7,93,curve1,9,16
7,94,curve1,9,16
7,95,curve1,9,17
7,96,curve1,9,17.5
8,1,curve1,9,16
8,2,curve1,9,15.5
8,3,curve1,9,16
8,4,curve1,9,16
8,5,curve1,9,16.5
8,6,curve1,9,17
8,7,curve1,9,15.5
8,8,curve1,9,15.5
8,9,curve1,9,15.5
8,10,curve1,9,16
8,11,curve1,9,16.5
8,12,curve1,9,18
8,13,curve1,9,16.5
8,14,curve1,9,16.5
8,15,curve1,9,17
8,16,curve1,9,16
8,17,curve1,9,16
8,18,curve1,9,16.5
8,19,curve1,9,16.5
8,20,curve1,9,17
8,21,curve1,9,16.5
8,22,curve1,9,16
8,23,curve1,9,16
8,24,curve1,9,16.5
8,25,curve1,9,16.5
8,26,curve1,9,16.5
8,27,curve1,9,15.5
8,28,curve1,9,16
8,29,curve1,9,16.5
8,30,curve1,9,17
8,31,curve1,9,15
8,32,curve1,9,15.5
8,33,curve1,9,15
8,34,curve1,9,16.5
8,35,curve1,9,16
8,36,curve1,9,16.5
8,37,curve1,9,15
8,38,curve1,9,16.5
8,39,curve1,9,15.5
8,40,curve1,9,16
8,41,curve1,9,17
8,42,curve1,9,16
8,43,curve1,9,17
8,44,curve1,9,16.5
8,45,curve1,9,16.5
8,46,curve1,9,17
8,47,curve1,9,17.5
8,48,curve1,9,18
8,49,curve1,9,17.5
8,50,curve1,9,19
8,51,curve1,9,19
8,52,curve1,9,18.5
8,53,curve1,9,19.5
8,54,curve1,9,19
8,55,curve1,9,18.5
8,56,curve1,9,18
8,57,curve1,9,18.5
8,58,curve1,9,18.5
8,59,curve1,9,19
8,60,curve1,9,18
8,61,curve1,9,19
8,62,curve1,9,19
8,63,curve1,9,18
8,64,curve1,9,18.5
8,65,curve1,9,19
8,66,curve1,9,18
8,67,curve1,9,18.5
8,68,curve1,9,19
8,69,curve1,9,18
8,70,curve1,9,18.5
8,71,curve1,9,19
8,72,curve1,9,19
8,73,curve1,9,18
8,74,curve1,9,18.5
8,75,curve1,9,18.5
8,76,curve1,9,18
8,77,curve1,9,18.5
8,78,curve1,9,19
8,79,curve1,9,18.5
8,80,curve1,9,19
8,81,curve1,9,18
8,82,curve1,9,19
8,83,curve1,9,17.5
8,84,curve1,9,18
8,85,curve1,9,18
8,86,curve1,9,18
8,87,curve1,9,18
8,88,curve1,9,18.5
8,89,curve1,9,17
8,90,curve1,9,17.5
8,91,curve1,9,18
8,92,curve1,9,17
8,93,curve1,9,17.5
8,94,curve1,9,17.5
8,95,curve1,9,16.5
8,96,curve1,9,17
9,1,curve1,9,17
9,2,curve1,9,16.5
9,3,curve1,9,17
9,4,curve1,9,17
9,5,curve1,9,16.5
9,6,curve1,9,17
9,7,curve1,9,16.5
9,8,curve1,9,16
9,9,curve1,9,16.5
9,10,curve1,9,15.5
9,11,curve1,9,16
9,12,curve1,9,16.5
9,13,curve1,9,15.5
9,14,curve1,9,16
9,15,curve1,9,16
9,16,curve1,9,15.5
9,17,curve1,9,16
9,18,curve1,9,15.5
9,19,curve1,9,15.5
9,20,curve1,9,16.5
9,21,curve1,9,15.5
9,22,curve1,9,15.5
9,23,curve1,9,15.5
9,24,curve1,9,15.5
9,25,curve1,9,15.5
9,26,curve1,9,15
9,27,curve1,9,15.5
9,28,curve1,9,15
9,29,curve1,9,16
9,30,curve1,9,15
9,31,curve1,9,14.5
9,32,curve1,9,15.5
9,33,curve1,9,15
9,34,curve1,9,14.5
9,35,curve1,9,16
9,36,curve1,9,15
9,37,curve1,9,16.5
9,38,curve1,9,16
9,39,curve1,9,15
9,40,curve1,9,16.5
9,41,curve1,9,16
9,42,curve1,9,16.5
9,43,curve1,9,16.5
9,44,curve1,9,18
9,45,curve1,9,18
9,46,curve1,9,16.5
9,47,curve1,9,16.5
9,48,curve1,9,17
9,49,curve1,9,19
9,50,curve1,9,18.5
9,51,curve1,9,18
9,52,curve1,9,19.5
9,53,curve1,9,19
9,54,curve1,9,19
9,55,curve1,9,20
9,56,curve1,9,19.5
9,57,curve1,9,19
9,58,curve1,9,18
9,59,curve1,9,20
9,60,curve1,9,19
9,61,curve1,9,18
9,62,curve1,9,20.5
9,63,curve1,9,19.5
9,64,curve1,9,18.5
9,65,curve1,9,19.5
9,66,curve1,9,18.5
9,67,curve1,9,18.5
9,68,curve1,9,19
9,69,curve1,9,18
9,70,curve1,9,19
9,71,curve1,9,18
9,72,curve1,9,18.5
9,73,curve1,9,19.5
9,74,curve1,9,18
9,75,curve1,9,19
9,76,curve1,9,17.5
9,77,curve1,9,17.5
9,78,curve1,9,18
9,79,curve1,9,18.5
9,80,curve1,9,17.5
9,81,curve1,9,18
9,82,curve1,9,17
9,83,curve1,9,17.5
9,84,curve1,9,17.5
9,85,curve1,9,18
9,86,curve1,9,17
9,87,curve1,9,17.5
9,88,curve1,9,18
9,89,curve1,9,16.5
9,90,curve1,9,17.5
9,91,curve1,9,16
9,92,curve1,9,16.5
9,93,curve1,9,17.5
9,94,curve1,9,16
9,95,curve1,9,16.5
9,96,curve1,9,17
10,1,curve1,9,16
10,2,curve1,9,16
10,3,curve1,9,16.5
10,4,curve1,9,16.5
10,5,curve1,9,16
10,6,curve1,9,16
10,7,curve1,9,16.5
10,8,curve1,9,15.5
10,9,curve1,9,16.5
10,10,curve1,9,17
10,11,curve1,9,16
10,12,curve1,9,16.5
10,13,curve1,9,15.5
10,14,curve1,9,15.5
10,15,curve1,9,16
10,16,curve1,9,16
10,17,curve1,9,16.5
10,18,curve1,9,15.5
10,19,curve1,9,16.5
10,20,curve1,9,16
10,21,curve1,9,15
10,22,curve1,9,16
10,23,curve1,9,15
10,24,curve1,9,16.5
10,25,curve1,9,15.5
10,26,curve1,9,16.5
10,27,curve1,9,15.5
10,28,curve1,9,15
10,29,curve1,9,16
10,30,curve1,9,16
10,31,curve1,9,16
10,32,curve1,9,17
10,33,curve1,9,16.5
10,34,curve1,9,16
10,35,curve1,9,16
10,36,curve1,9,16
10,37,curve1,9,16.5
10,38,curve1,9,16
10,39,curve1,9,16.5
10,40,curve1,9,16.5
10,41,curve1,9,17
10,42,curve1,9,17
10,43,curve1,9,17.5
10,44,curve1,9,18
10,45,curve1,9,17.5
10,46,curve1,9,18
10,47,curve1,9,18.5
10,48,curve1,9,18
10,49,curve1,9,18
10,50,curve1,9,18
10,51,curve1,9,18.5
10,52,curve1,9,20
10,53,curve1,9,19
10,54,curve1,9,19.5
10,55,curve1,9,19.5
10,56,curve1,9,19.5
10,57,curve1,9,20
10,58,curve1,9,20
10,59,curve1,9,20.5
10,60,curve1,9,20
10,61,curve1,9,20
10,62,curve1,9,19.5
10,63,curve1,9,19.5
10,64,curve1,9,19
10,65,curve1,9,18
10,66,curve1,9,18.5
10,67,curve1,9,19
10,68,curve1,9,19
10,69,curve1,9,18
10,70,curve1,9,19.5
10,71,curve1,9,18.5
10,72,curve1,9,17.5
10,73,curve1,9,18.5
10,74,curve1,9,17.5
10,75,curve1,9,18.5
10,76,curve1,9,19
10,77,curve1,9,18
10,78,curve1,9,17.5
10,79,curve1,9,18
10,80,curve1,9,17.5
10,81,curve1,9,18
10,82,curve1,9,18.5
10,83,curve1,9,17.5
10,84,curve1,9,17.5
10,85,curve1,9,18.5
10,86,curve1,9,17.5
10,87,curve1,9,16.5
10,88,curve1,9,16.5
10,89,curve1,9,17.5
10,90,curve1,9,16.5
10,91,curve1,9,18
10,92,curve1,9,16.5
10,93,curve1,9,16.5
10,94,curve1,9,16.5
10,95,curve1,9,17
10,96,curve1,9,16
11,1,curve1,9,17.5
11,2,curve1,9,16
11,3,curve1,9,17
11,4,curve1,9,16
11,5,curve1,9,15.5
11,6,curve1,9,16.5
11,7,curve1,9,15.5
11,8,curve1,9,16.5
11,9,curve1,9,15.5
